**ACTUATORS**
OutputMeter,Cooling:EnergyTransfer:Zone:EAST ZONE
OutputMeter,General:Cooling:EnergyTransfer:Zone:EAST ZONE
OutputMeter,EnergyTransfer:Zone:WEST PLENUM
OutputMeter,Heating:EnergyTransfer:Zone:WEST PLENUM
OutputMeter,General:Heating:EnergyTransfer:Zone:WEST PLENUM
OutputMeter,Cooling:EnergyTransfer:Zone:WEST PLENUM
OutputMeter,General:Cooling:EnergyTransfer:Zone:WEST PLENUM
OutputMeter,EnergyTransfer:Zone:EAST PLENUM
OutputMeter,Heating:EnergyTransfer:Zone:EAST PLENUM
OutputMeter,General:Heating:EnergyTransfer:Zone:EAST PLENUM
OutputMeter,Cooling:EnergyTransfer:Zone:EAST PLENUM
OutputMeter,General:Cooling:EnergyTransfer:Zone:EAST PLENUM
OutputMeter,ElectricityPurchased:Facility
OutputMeter,ElectricityPurchased:Plant
OutputMeter,Cogeneration:ElectricityPurchased
OutputMeter,General:Cogeneration:ElectricityPurchased
OutputMeter,ElectricitySurplusSold:Facility
OutputMeter,ElectricitySurplusSold:Plant
OutputMeter,Cogeneration:ElectricitySurplusSold
OutputMeter,General:Cogeneration:ElectricitySurplusSold
OutputMeter,ElectricityNet:Facility
OutputMeter,ElectricityNet:Plant
OutputMeter,Cogeneration:ElectricityNet
OutputMeter,General:Cogeneration:ElectricityNet
**VARIABLES**
OutputVariable,Site Outdoor Air Drybulb Temperature,ENVIRONMENT
OutputVariable,Lights Electricity Energy,WEST ZONE LIGHTS
OutputVariable,Lights Electricity Energy,EAST ZONE LIGHTS
OutputVariable,Electric Equipment Electricity Energy,WEST ZONE_MISCPLUG_EQUIP
OutputVariable,Electric Equipment Electricity Energy,EAST ZONE_MISCPLUG_EQUIP
OutputVariable,ITE CPU Electricity Rate,WESTDATACENTER_EQUIP
OutputVariable,ITE Fan Electricity Rate,WESTDATACENTER_EQUIP
OutputVariable,ITE UPS Electricity Rate,WESTDATACENTER_EQUIP
OutputVariable,ITE CPU Electricity Rate at Design Inlet Conditions,WESTDATACENTER_EQUIP
OutputVariable,ITE Fan Electricity Rate at Design Inlet Conditions,WESTDATACENTER_EQUIP
OutputVariable,ITE UPS Heat Gain to Zone Rate,WESTDATACENTER_EQUIP
OutputVariable,ITE Total Heat Gain to Zone Rate,WESTDATACENTER_EQUIP
OutputVariable,ITE CPU Electricity Energy,WESTDATACENTER_EQUIP
OutputVariable,ITE Fan Electricity Energy,WESTDATACENTER_EQUIP
OutputVariable,ITE UPS Electricity Energy,WESTDATACENTER_EQUIP
OutputVariable,ITE Standard Density Air Volume Flow Rate,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dry-Bulb Temperature,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dewpoint Temperature,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Relative Humidity,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Outlet Dry-Bulb Temperature,WESTDATACENTER_EQUIP
OutputVariable,ITE Supply Heat Index,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Operating Range Exceeded Time,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dry-Bulb Temperature Above Operating Range Time,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dry-Bulb Temperature Below Operating Range Time,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dewpoint Temperature Above Operating Range Time,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dewpoint Temperature Below Operating Range Time,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Relative Humidity Above Operating Range Time,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Relative Humidity Below Operating Range Time,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dry-Bulb Temperature Difference Above Operating Range,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dry-Bulb Temperature Difference Below Operating Range,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dewpoint Temperature Difference Above Operating Range,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dewpoint Temperature Difference Below Operating Range,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Relative Humidity Difference Above Operating Range,WESTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Relative Humidity Difference Below Operating Range,WESTDATACENTER_EQUIP
OutputVariable,ITE CPU Electricity Rate,EASTDATACENTER_EQUIP
OutputVariable,ITE Fan Electricity Rate,EASTDATACENTER_EQUIP
OutputVariable,ITE UPS Electricity Rate,EASTDATACENTER_EQUIP
OutputVariable,ITE CPU Electricity Rate at Design Inlet Conditions,EASTDATACENTER_EQUIP
OutputVariable,ITE Fan Electricity Rate at Design Inlet Conditions,EASTDATACENTER_EQUIP
OutputVariable,ITE UPS Heat Gain to Zone Rate,EASTDATACENTER_EQUIP
OutputVariable,ITE Total Heat Gain to Zone Rate,EASTDATACENTER_EQUIP
OutputVariable,ITE CPU Electricity Energy,EASTDATACENTER_EQUIP
OutputVariable,ITE Fan Electricity Energy,EASTDATACENTER_EQUIP
OutputVariable,ITE UPS Electricity Energy,EASTDATACENTER_EQUIP
OutputVariable,ITE Standard Density Air Volume Flow Rate,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dry-Bulb Temperature,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dewpoint Temperature,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Relative Humidity,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Outlet Dry-Bulb Temperature,EASTDATACENTER_EQUIP
OutputVariable,ITE Supply Heat Index,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Operating Range Exceeded Time,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dry-Bulb Temperature Above Operating Range Time,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dry-Bulb Temperature Below Operating Range Time,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dewpoint Temperature Above Operating Range Time,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dewpoint Temperature Below Operating Range Time,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Relative Humidity Above Operating Range Time,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Relative Humidity Below Operating Range Time,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dry-Bulb Temperature Difference Above Operating Range,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dry-Bulb Temperature Difference Below Operating Range,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dewpoint Temperature Difference Above Operating Range,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Dewpoint Temperature Difference Below Operating Range,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Relative Humidity Difference Above Operating Range,EASTDATACENTER_EQUIP
OutputVariable,ITE Air Inlet Relative Humidity Difference Below Operating Range,EASTDATACENTER_EQUIP
OutputVariable,Zone ITE CPU Electricity Rate,WEST ZONE
OutputVariable,Zone ITE Fan Electricity Rate,WEST ZONE
OutputVariable,Zone ITE UPS Electricity Rate,WEST ZONE
OutputVariable,Zone ITE CPU Electricity Rate at Design Inlet Conditions,WEST ZONE
OutputVariable,Zone ITE Fan Electricity Rate at Design Inlet Conditions,WEST ZONE
OutputVariable,Zone ITE UPS Heat Gain to Zone Rate,WEST ZONE
OutputVariable,Zone ITE Total Heat Gain to Zone Rate,WEST ZONE
OutputVariable,Zone ITE CPU Electricity Rate,EAST ZONE
OutputVariable,Zone ITE Fan Electricity Rate,EAST ZONE
OutputVariable,Zone ITE UPS Electricity Rate,EAST ZONE
OutputVariable,Zone ITE CPU Electricity Rate at Design Inlet Conditions,EAST ZONE
OutputVariable,Zone ITE Fan Electricity Rate at Design Inlet Conditions,EAST ZONE
OutputVariable,Zone ITE UPS Heat Gain to Zone Rate,EAST ZONE
OutputVariable,Zone ITE Total Heat Gain to Zone Rate,EAST ZONE
OutputVariable,Power Utilization Effectiveness,EMS
OutputVariable,Zone Air Temperature,WEST ZONE
OutputVariable,Zone Air Relative Humidity,WEST ZONE
OutputVariable,Zone Air System Sensible Heating Energy,WEST ZONE
OutputVariable,Zone Air System Sensible Cooling Energy,WEST ZONE
OutputVariable,Zone Air Temperature,EAST ZONE
OutputVariable,Zone Air Relative Humidity,EAST ZONE
OutputVariable,Zone Air System Sensible Heating Energy,EAST ZONE
OutputVariable,Zone Air System Sensible Cooling Energy,EAST ZONE
OutputVariable,Zone Air System Sensible Heating Energy,WEST PLENUM
OutputVariable,Zone Air System Sensible Cooling Energy,WEST PLENUM
OutputVariable,Zone Air System Sensible Heating Energy,EAST PLENUM
OutputVariable,Zone Air System Sensible Cooling Energy,EAST PLENUM
OutputVariable,Facility Total Purchased Electricity Energy,WHOLE BUILDING
OutputVariable,Facility Total Surplus Electricity Energy,WHOLE BUILDING
OutputVariable,Facility Net Purchased Electricity Energy,WHOLE BUILDING
OutputVariable,Facility Total Building Electricity Demand Rate,WHOLE BUILDING
OutputVariable,Facility Total HVAC Electricity Demand Rate,WHOLE BUILDING
OutputVariable,Facility Total Electricity Demand Rate,WHOLE BUILDING
""
